ratingID,wineID,score,review,userID
401880,101880,3,creamy,501880
401881,101881,0,juicy,501881
401882,101882,5,juicy,501882
401883,101883,0,dense,501883
401884,101884,0,aggressive,501884
401885,101885,4,earthy,501885
401886,101886,4,velvety,501886
401887,101887,0,spicy,501887
401888,101888,0,nutty,501888
401889,101889,0,sweet,501889
401890,101890,1,spicy,501890
401891,101891,2,elegant,501891
401892,101892,0,fragrant,501892
401893,101893,1,nutty,501893
401894,101894,0,fragrant,501894
401895,101895,3,fragrant,501895
401896,101896,5,juicy,501896
401897,101897,5,fragrant,501897
401898,101898,4,opulent,501898
401899,101899,3,fresh,501899
401900,101900,4,bone,501900
401901,101901,5,nutty,501901
401902,101902,1,velvety,501902
401903,101903,0,bone,501903
401904,101904,1,bone,501904
401905,101905,2,abundant,501905
401906,101906,3,aggressive,501906
401907,101907,5,opulent,501907
401908,101908,4,dry,501908
401909,101909,0,sweet,501909
401910,101910,1,medium,501910
401911,101911,5,sweet,501911
401912,101912,2,dense,501912
401913,101913,0,velvety,501913
401914,101914,5,elegant,501914
401915,101915,3,sweet,501915
401916,101916,0,dense,501916
401917,101917,1,medium,501917
401918,101918,3,soft,501918
401919,101919,4,abundant,501919
401920,101920,3,dry,501920
401921,101921,3,delicate,501921
401922,101922,5,soft,501922
401923,101923,1,sweet,501923
401924,101924,5,fresh,501924
401925,101925,0,opulent,501925
401926,101926,3,dense,501926
401927,101927,0,unoaked,501927
401928,101928,4,abundant,501928
401929,101929,2,delicate,501929
401930,101930,5,nutty,501930
401931,101931,1,creamy,501931
401932,101932,5,fragrant,501932
401933,101933,3,medium,501933
401934,101934,2,juicy,501934
401935,101935,3,delicate,501935
401936,101936,0,opulent,501936
401937,101937,0,spicy,501937
401938,101938,1,creamy,501938
401939,101939,2,spicy,501939
401940,101940,5,medium,501940
401941,101941,1,bone,501941
401942,101942,3,opulent,501942
401943,101943,5,nutty,501943
401944,101944,4,fresh,501944
401945,101945,2,silky,501945
401946,101946,5,unoaked,501946
401947,101947,2,nutty,501947
401948,101948,1,velvety,501948
401949,101949,0,aggressive,501949
401950,101950,2,juicy,501950
401951,101951,1,juicy,501951
401952,101952,4,sweet,501952
401953,101953,2,nutty,501953
401954,101954,4,bone,501954
401955,101955,4,dry,501955
401956,101956,3,elegant,501956
401957,101957,4,dry,501957
401958,101958,5,soft,501958
401959,101959,2,dense,501959
401960,101960,1,fragrant,501960
401961,101961,5,aggressive,501961
401962,101962,2,creamy,501962
401963,101963,2,crisp,501963
401964,101964,0,sweet,501964
401965,101965,1,medium,501965
401966,101966,1,creamy,501966
401967,101967,2,abundant,501967
401968,101968,2,dry,501968
401969,101969,5,juicy,501969
401970,101970,2,elegant,501970
401971,101971,3,velvety,501971
401972,101972,2,crisp,501972
401973,101973,5,creamy,501973
401974,101974,5,soft,501974
401975,101975,1,spicy,501975
401976,101976,0,aggressive,501976
401977,101977,3,silky,501977
401978,101978,0,medium,501978
401979,101979,3,soft,501979
401980,101980,2,fresh,501980
401981,101981,5,velvety,501981
401982,101982,3,unoaked,501982
401983,101983,1,unoaked,501983
401984,101984,4,bone,501984
401985,101985,3,bone,501985
401986,101986,3,fragrant,501986
401987,101987,2,fragrant,501987
401988,101988,1,dense,501988
401989,101989,0,delicate,501989
401990,101990,2,bone,501990
401991,101991,5,fresh,501991
401992,101992,2,dry,501992
401993,101993,1,fragrant,501993
401994,101994,4,fresh,501994
401995,101995,5,dry,501995
401996,101996,0,delicate,501996
401997,101997,0,silky,501997
401998,101998,5,soft,501998
401999,101999,2,juicy,501999
402000,102000,5,medium,502000
402001,102001,1,elegant,502001
402002,102002,4,juicy,502002
402003,102003,3,juicy,502003
402004,102004,5,silky,502004
402005,102005,5,delicate,502005
402006,102006,4,juicy,502006
402007,102007,4,sweet,502007
402008,102008,2,spicy,502008
402009,102009,5,soft,502009
402010,102010,1,fragrant,502010
402011,102011,5,delicate,502011
402012,102012,1,fresh,502012
402013,102013,0,fresh,502013
402014,102014,3,juicy,502014
402015,102015,5,soft,502015
402016,102016,0,soft,502016
402017,102017,1,delicate,502017
402018,102018,0,abundant,502018
402019,102019,3,abundant,502019
402020,102020,1,delicate,502020
402021,102021,0,soft,502021
402022,102022,3,unoaked,502022
402023,102023,2,fresh,502023
402024,102024,5,spicy,502024
402025,102025,3,dry,502025
402026,102026,5,soft,502026
402027,102027,0,fragrant,502027
402028,102028,4,silky,502028
402029,102029,1,medium,502029
402030,102030,0,nutty,502030
402031,102031,3,spicy,502031
402032,102032,4,nutty,502032
402033,102033,4,abundant,502033
402034,102034,1,medium,502034
402035,102035,4,silky,502035
402036,102036,4,silky,502036
402037,102037,3,velvety,502037
402038,102038,3,nutty,502038
402039,102039,1,bone,502039
402040,102040,0,creamy,502040
402041,102041,3,opulent,502041
402042,102042,0,unoaked,502042
402043,102043,2,velvety,502043
402044,102044,0,abundant,502044
402045,102045,3,medium,502045
402046,102046,5,silky,502046
402047,102047,5,unoaked,502047
402048,102048,4,spicy,502048
402049,102049,5,silky,502049
402050,102050,1,nutty,502050
402051,102051,0,elegant,502051
402052,102052,1,aggressive,502052
402053,102053,2,elegant,502053
402054,102054,5,unoaked,502054
402055,102055,0,earthy,502055
402056,102056,4,abundant,502056
402057,102057,1,opulent,502057
402058,102058,1,abundant,502058
402059,102059,1,abundant,502059
402060,102060,5,medium,502060
402061,102061,1,abundant,502061
402062,102062,1,medium,502062
402063,102063,3,earthy,502063
402064,102064,2,sweet,502064
402065,102065,4,bone,502065
402066,102066,4,velvety,502066
402067,102067,0,velvety,502067
402068,102068,2,dry,502068
402069,102069,2,juicy,502069
402070,102070,1,silky,502070
402071,102071,2,bone,502071
402072,102072,5,aggressive,502072
402073,102073,2,abundant,502073
402074,102074,2,opulent,502074
402075,102075,4,spicy,502075
402076,102076,0,delicate,502076
402077,102077,1,nutty,502077
402078,102078,1,fragrant,502078
402079,102079,3,opulent,502079
402080,102080,1,dense,502080
402081,102081,5,dense,502081
402082,102082,1,dense,502082
402083,102083,2,fragrant,502083
402084,102084,3,fresh,502084
402085,102085,0,unoaked,502085
402086,102086,5,bone,502086
402087,102087,0,dense,502087
402088,102088,3,silky,502088
402089,102089,0,fresh,502089
402090,102090,2,delicate,502090
402091,102091,3,soft,502091
402092,102092,3,juicy,502092
402093,102093,4,delicate,502093
402094,102094,3,abundant,502094
402095,102095,4,silky,502095
402096,102096,5,bone,502096
402097,102097,5,spicy,502097
402098,102098,5,medium,502098
402099,102099,4,delicate,502099
402100,102100,1,elegant,502100
402101,102101,2,elegant,502101
402102,102102,0,delicate,502102
402103,102103,4,earthy,502103
402104,102104,4,bone,502104
402105,102105,0,dry,502105
402106,102106,4,dense,502106
402107,102107,5,opulent,502107
402108,102108,4,dense,502108
402109,102109,5,elegant,502109
402110,102110,5,juicy,502110
402111,102111,5,fresh,502111
402112,102112,4,elegant,502112
402113,102113,3,spicy,502113
402114,102114,0,earthy,502114
402115,102115,3,elegant,502115
402116,102116,5,dry,502116
402117,102117,4,fresh,502117
402118,102118,4,spicy,502118
402119,102119,5,soft,502119
402120,102120,3,crisp,502120
402121,102121,2,unoaked,502121
402122,102122,5,dense,502122
402123,102123,2,bone,502123
402124,102124,3,nutty,502124
402125,102125,0,opulent,502125
402126,102126,2,delicate,502126
402127,102127,2,elegant,502127
402128,102128,2,nutty,502128
402129,102129,0,earthy,502129
402130,102130,0,abundant,502130
402131,102131,0,elegant,502131
402132,102132,2,nutty,502132
402133,102133,5,aggressive,502133
402134,102134,1,velvety,502134
402135,102135,5,elegant,502135
402136,102136,3,velvety,502136
402137,102137,0,dense,502137
402138,102138,4,spicy,502138
402139,102139,5,nutty,502139
402140,102140,4,velvety,502140
402141,102141,3,bone,502141
402142,102142,3,velvety,502142
402143,102143,0,fragrant,502143
402144,102144,1,delicate,502144
402145,102145,5,delicate,502145
402146,102146,5,unoaked,502146
402147,102147,3,sweet,502147
402148,102148,0,fresh,502148
402149,102149,1,dense,502149
402150,102150,1,opulent,502150
402151,102151,0,creamy,502151
402152,102152,5,fresh,502152
402153,102153,0,earthy,502153
402154,102154,1,dry,502154
402155,102155,3,unoaked,502155
402156,102156,0,fragrant,502156
402157,102157,1,silky,502157
402158,102158,5,fragrant,502158
402159,102159,3,abundant,502159
402160,102160,2,dense,502160
402161,102161,4,bone,502161
402162,102162,3,nutty,502162
402163,102163,2,creamy,502163
402164,102164,4,earthy,502164
402165,102165,1,fragrant,502165
402166,102166,1,juicy,502166
402167,102167,1,dry,502167
402168,102168,2,creamy,502168
402169,102169,4,creamy,502169
402170,102170,3,juicy,502170
402171,102171,1,fragrant,502171
402172,102172,0,dry,502172
402173,102173,5,unoaked,502173
402174,102174,4,spicy,502174
402175,102175,0,unoaked,502175
402176,102176,5,creamy,502176
402177,102177,5,bone,502177
402178,102178,1,dry,502178
402179,102179,3,fragrant,502179
402180,102180,3,sweet,502180
402181,102181,3,delicate,502181
402182,102182,3,unoaked,502182
402183,102183,2,bone,502183
402184,102184,2,soft,502184
402185,102185,5,earthy,502185
402186,102186,2,crisp,502186
402187,102187,4,aggressive,502187
402188,102188,0,fragrant,502188
402189,102189,0,medium,502189
402190,102190,4,elegant,502190
402191,102191,0,fresh,502191
402192,102192,1,elegant,502192
402193,102193,1,earthy,502193
402194,102194,3,opulent,502194
402195,102195,0,spicy,502195
402196,102196,5,elegant,502196
402197,102197,2,velvety,502197
402198,102198,1,spicy,502198
402199,102199,5,dense,502199
402200,102200,0,creamy,502200
402201,102201,5,unoaked,502201
402202,102202,5,bone,502202
402203,102203,1,soft,502203
402204,102204,1,dense,502204
402205,102205,4,fresh,502205
402206,102206,3,juicy,502206
402207,102207,3,earthy,502207
402208,102208,4,aggressive,502208
402209,102209,5,medium,502209
402210,102210,0,opulent,502210
402211,102211,2,velvety,502211
402212,102212,0,unoaked,502212
402213,102213,2,juicy,502213
402214,102214,3,juicy,502214
402215,102215,4,fresh,502215
402216,102216,1,dry,502216
402217,102217,0,crisp,502217
402218,102218,2,juicy,502218
402219,102219,4,fresh,502219
402220,102220,0,dense,502220
402221,102221,4,sweet,502221
402222,102222,1,elegant,502222
402223,102223,2,dry,502223
402224,102224,4,aggressive,502224
402225,102225,0,bone,502225
402226,102226,0,silky,502226
402227,102227,2,crisp,502227
402228,102228,0,medium,502228
402229,102229,4,medium,502229
402230,102230,4,crisp,502230
402231,102231,3,velvety,502231
402232,102232,4,spicy,502232
402233,102233,5,soft,502233
402234,102234,5,fresh,502234
402235,102235,4,aggressive,502235
402236,102236,5,elegant,502236
402237,102237,5,opulent,502237
402238,102238,2,crisp,502238
402239,102239,5,earthy,502239
402240,102240,3,soft,502240
402241,102241,5,creamy,502241
402242,102242,1,bone,502242
402243,102243,4,nutty,502243
402244,102244,1,sweet,502244
402245,102245,3,opulent,502245
402246,102246,4,crisp,502246
402247,102247,2,silky,502247
402248,102248,0,soft,502248
402249,102249,4,sweet,502249
402250,102250,2,nutty,502250
402251,102251,2,abundant,502251
402252,102252,1,bone,502252
402253,102253,3,bone,502253
402254,102254,3,creamy,502254
402255,102255,3,abundant,502255
402256,102256,2,bone,502256
402257,102257,5,aggressive,502257
402258,102258,0,nutty,502258
402259,102259,3,unoaked,502259
402260,102260,5,sweet,502260
402261,102261,0,creamy,502261
402262,102262,2,dense,502262
402263,102263,0,fresh,502263
402264,102264,0,dense,502264
402265,102265,4,fragrant,502265
402266,102266,2,juicy,502266
402267,102267,2,opulent,502267
402268,102268,5,abundant,502268
402269,102269,1,fresh,502269
402270,102270,1,nutty,502270
402271,102271,2,earthy,502271
402272,102272,1,aggressive,502272
402273,102273,0,elegant,502273
402274,102274,5,creamy,502274
402275,102275,4,earthy,502275
402276,102276,5,medium,502276
402277,102277,0,medium,502277
402278,102278,0,abundant,502278
402279,102279,1,creamy,502279
402280,102280,5,dense,502280
402281,102281,0,aggressive,502281
402282,102282,4,delicate,502282
402283,102283,2,bone,502283
402284,102284,5,dense,502284
402285,102285,3,crisp,502285
402286,102286,4,dense,502286
402287,102287,0,unoaked,502287
402288,102288,1,fresh,502288
402289,102289,5,medium,502289
402290,102290,5,delicate,502290
402291,102291,1,juicy,502291
402292,102292,4,opulent,502292
402293,102293,0,juicy,502293
402294,102294,5,velvety,502294
402295,102295,0,silky,502295
402296,102296,4,fragrant,502296
402297,102297,2,earthy,502297
402298,102298,3,earthy,502298
402299,102299,4,fresh,502299
402300,102300,5,bone,502300
402301,102301,5,spicy,502301
402302,102302,4,unoaked,502302
402303,102303,3,elegant,502303
402304,102304,5,velvety,502304
402305,102305,1,unoaked,502305
402306,102306,0,fresh,502306
402307,102307,5,fragrant,502307
402308,102308,5,bone,502308
402309,102309,4,crisp,502309
402310,102310,4,soft,502310
402311,102311,3,abundant,502311
402312,102312,5,abundant,502312
402313,102313,2,dense,502313
402314,102314,4,fresh,502314
402315,102315,0,fragrant,502315
402316,102316,2,creamy,502316
402317,102317,4,soft,502317
402318,102318,0,unoaked,502318
402319,102319,0,abundant,502319
402320,102320,1,earthy,502320
402321,102321,5,aggressive,502321
402322,102322,0,dense,502322
402323,102323,5,fragrant,502323
402324,102324,5,aggressive,502324
402325,102325,3,elegant,502325
402326,102326,3,delicate,502326
402327,102327,4,velvety,502327
402328,102328,3,earthy,502328
402329,102329,3,dry,502329
402330,102330,1,creamy,502330
402331,102331,5,unoaked,502331
402332,102332,0,nutty,502332
402333,102333,5,soft,502333
402334,102334,2,abundant,502334
402335,102335,1,sweet,502335
402336,102336,2,fragrant,502336
402337,102337,5,sweet,502337
402338,102338,5,delicate,502338
402339,102339,4,delicate,502339
402340,102340,2,elegant,502340
402341,102341,2,elegant,502341
402342,102342,3,earthy,502342
402343,102343,4,earthy,502343
402344,102344,2,spicy,502344
402345,102345,4,delicate,502345
402346,102346,2,fragrant,502346
402347,102347,0,medium,502347
402348,102348,5,sweet,502348
402349,102349,1,dense,502349
402350,102350,2,earthy,502350
402351,102351,4,medium,502351
402352,102352,0,soft,502352
402353,102353,1,opulent,502353
402354,102354,1,fresh,502354
402355,102355,3,silky,502355
402356,102356,2,delicate,502356
402357,102357,1,soft,502357
402358,102358,1,fresh,502358
402359,102359,3,crisp,502359
402360,102360,5,aggressive,502360
402361,102361,4,creamy,502361
402362,102362,3,opulent,502362
402363,102363,4,earthy,502363
402364,102364,5,spicy,502364
402365,102365,3,fragrant,502365
402366,102366,0,bone,502366
402367,102367,0,medium,502367
402368,102368,4,sweet,502368
402369,102369,2,earthy,502369
402370,102370,5,soft,502370
402371,102371,1,creamy,502371
402372,102372,3,dense,502372
402373,102373,5,crisp,502373
402374,102374,2,creamy,502374
402375,102375,3,soft,502375
402376,102376,0,spicy,502376
402377,102377,2,nutty,502377
402378,102378,0,abundant,502378
402379,102379,1,juicy,502379
402380,102380,1,silky,502380
402381,102381,2,dense,502381
402382,102382,2,elegant,502382
402383,102383,2,velvety,502383
402384,102384,0,earthy,502384
402385,102385,2,nutty,502385
402386,102386,1,unoaked,502386
402387,102387,5,velvety,502387
402388,102388,2,unoaked,502388
402389,102389,2,crisp,502389
402390,102390,2,medium,502390
402391,102391,3,opulent,502391
402392,102392,4,fragrant,502392
402393,102393,1,creamy,502393
402394,102394,4,crisp,502394
402395,102395,3,dry,502395
402396,102396,4,medium,502396
402397,102397,5,opulent,502397
402398,102398,5,soft,502398
402399,102399,1,velvety,502399
402400,102400,1,soft,502400
402401,102401,5,dense,502401
402402,102402,4,spicy,502402
402403,102403,2,aggressive,502403
402404,102404,1,unoaked,502404
402405,102405,2,nutty,502405
402406,102406,4,fragrant,502406
402407,102407,4,medium,502407
402408,102408,1,opulent,502408
402409,102409,1,soft,502409
402410,102410,5,fragrant,502410
402411,102411,4,nutty,502411
402412,102412,5,creamy,502412
402413,102413,1,sweet,502413
402414,102414,1,velvety,502414
402415,102415,1,soft,502415
402416,102416,1,creamy,502416
402417,102417,4,opulent,502417
402418,102418,0,elegant,502418
402419,102419,3,medium,502419
402420,102420,2,sweet,502420
402421,102421,4,abundant,502421
402422,102422,1,crisp,502422
402423,102423,2,unoaked,502423
402424,102424,1,bone,502424
402425,102425,2,nutty,502425
402426,102426,0,spicy,502426
402427,102427,3,aggressive,502427
402428,102428,5,silky,502428
402429,102429,5,medium,502429
402430,102430,1,sweet,502430
402431,102431,1,velvety,502431
402432,102432,0,medium,502432
402433,102433,4,creamy,502433
402434,102434,3,opulent,502434
402435,102435,5,fresh,502435
402436,102436,4,spicy,502436
402437,102437,5,elegant,502437
402438,102438,5,spicy,502438
402439,102439,3,crisp,502439
402440,102440,1,dense,502440
402441,102441,2,soft,502441
402442,102442,1,elegant,502442
402443,102443,2,dry,502443
402444,102444,0,silky,502444
402445,102445,0,spicy,502445
402446,102446,2,elegant,502446
402447,102447,4,sweet,502447
402448,102448,3,opulent,502448
402449,102449,5,sweet,502449
402450,102450,4,unoaked,502450
402451,102451,4,unoaked,502451
402452,102452,3,dense,502452
402453,102453,3,nutty,502453
402454,102454,3,abundant,502454
402455,102455,4,creamy,502455
402456,102456,3,fresh,502456
402457,102457,4,spicy,502457
402458,102458,5,bone,502458
402459,102459,3,aggressive,502459
402460,102460,1,crisp,502460
402461,102461,1,fragrant,502461
402462,102462,4,dense,502462
402463,102463,2,medium,502463
402464,102464,2,soft,502464
402465,102465,0,crisp,502465
402466,102466,1,dense,502466
402467,102467,3,juicy,502467
402468,102468,0,earthy,502468
402469,102469,0,delicate,502469
402470,102470,0,abundant,502470
402471,102471,0,dense,502471
402472,102472,3,bone,502472
402473,102473,0,sweet,502473
402474,102474,2,abundant,502474
402475,102475,4,dense,502475
402476,102476,1,spicy,502476
402477,102477,1,medium,502477
402478,102478,4,unoaked,502478
402479,102479,0,soft,502479
402480,102480,0,bone,502480
402481,102481,2,opulent,502481
402482,102482,5,spicy,502482
402483,102483,4,nutty,502483
402484,102484,0,soft,502484
402485,102485,1,fragrant,502485
402486,102486,4,sweet,502486
402487,102487,3,delicate,502487
402488,102488,2,fresh,502488
402489,102489,2,spicy,502489
402490,102490,5,crisp,502490
402491,102491,0,bone,502491
402492,102492,4,elegant,502492
402493,102493,4,juicy,502493
402494,102494,5,bone,502494
402495,102495,0,crisp,502495
402496,102496,1,elegant,502496
402497,102497,3,velvety,502497
402498,102498,5,silky,502498
402499,102499,2,delicate,502499
402500,102500,3,dry,502500
402501,102501,2,nutty,502501
402502,102502,5,dry,502502
402503,102503,1,fresh,502503
402504,102504,2,abundant,502504
402505,102505,2,fresh,502505
402506,102506,3,aggressive,502506
402507,102507,4,abundant,502507
402508,102508,3,soft,502508
402509,102509,4,fragrant,502509
402510,102510,5,elegant,502510
402511,102511,4,dry,502511
402512,102512,1,fragrant,502512
402513,102513,2,crisp,502513
402514,102514,5,aggressive,502514
402515,102515,0,spicy,502515
402516,102516,2,fragrant,502516
402517,102517,2,earthy,502517
402518,102518,3,bone,502518
402519,102519,4,delicate,502519
402520,102520,1,velvety,502520
402521,102521,2,fragrant,502521
402522,102522,5,soft,502522
402523,102523,2,creamy,502523
402524,102524,3,soft,502524
402525,102525,5,unoaked,502525
402526,102526,2,dense,502526
402527,102527,5,silky,502527
402528,102528,4,creamy,502528
402529,102529,0,creamy,502529
402530,102530,1,creamy,502530
402531,102531,3,soft,502531
402532,102532,3,abundant,502532
402533,102533,1,creamy,502533
402534,102534,3,dry,502534
402535,102535,2,abundant,502535
402536,102536,3,velvety,502536
402537,102537,5,medium,502537
402538,102538,3,crisp,502538
402539,102539,5,crisp,502539
402540,102540,2,fresh,502540
402541,102541,5,unoaked,502541
402542,102542,4,soft,502542
402543,102543,5,crisp,502543
402544,102544,1,fresh,502544
402545,102545,3,dry,502545
402546,102546,0,sweet,502546
402547,102547,2,elegant,502547
402548,102548,0,elegant,502548
402549,102549,0,dry,502549
402550,102550,4,abundant,502550
402551,102551,2,soft,502551
402552,102552,5,dense,502552
402553,102553,3,medium,502553
402554,102554,2,delicate,502554
402555,102555,2,dry,502555
402556,102556,0,silky,502556
402557,102557,3,juicy,502557
402558,102558,0,aggressive,502558
402559,102559,4,dense,502559
402560,102560,2,crisp,502560
402561,102561,5,delicate,502561
402562,102562,5,abundant,502562
402563,102563,4,elegant,502563
402564,102564,2,fresh,502564
402565,102565,4,dense,502565
402566,102566,4,aggressive,502566
402567,102567,0,bone,502567
402568,102568,4,spicy,502568
402569,102569,5,silky,502569
402570,102570,5,earthy,502570
402571,102571,1,delicate,502571
402572,102572,4,dense,502572
402573,102573,4,crisp,502573
402574,102574,3,fragrant,502574
402575,102575,4,velvety,502575
402576,102576,5,delicate,502576
402577,102577,5,sweet,502577
402578,102578,3,juicy,502578
402579,102579,5,aggressive,502579
402580,102580,2,earthy,502580
402581,102581,2,dense,502581
402582,102582,3,velvety,502582
402583,102583,2,dry,502583
402584,102584,4,opulent,502584
402585,102585,2,delicate,502585
402586,102586,1,nutty,502586
402587,102587,0,aggressive,502587
402588,102588,1,delicate,502588
402589,102589,2,silky,502589
402590,102590,2,velvety,502590
402591,102591,4,dry,502591
402592,102592,5,unoaked,502592
402593,102593,3,spicy,502593
402594,102594,4,sweet,502594
402595,102595,0,elegant,502595
402596,102596,3,dense,502596
402597,102597,3,sweet,502597
402598,102598,5,dense,502598
402599,102599,5,earthy,502599
402600,102600,4,medium,502600
402601,102601,2,fresh,502601
402602,102602,3,velvety,502602
402603,102603,3,medium,502603
402604,102604,5,bone,502604
402605,102605,3,silky,502605
402606,102606,2,elegant,502606
402607,102607,4,bone,502607
402608,102608,2,velvety,502608
402609,102609,5,juicy,502609
402610,102610,1,dry,502610
402611,102611,4,elegant,502611
402612,102612,2,aggressive,502612
402613,102613,1,juicy,502613
402614,102614,0,dense,502614
402615,102615,1,velvety,502615
402616,102616,0,velvety,502616
402617,102617,3,creamy,502617
402618,102618,0,delicate,502618
402619,102619,3,dry,502619
402620,102620,5,earthy,502620
402621,102621,1,soft,502621
402622,102622,1,dense,502622
402623,102623,4,silky,502623
402624,102624,2,velvety,502624
402625,102625,5,silky,502625
402626,102626,1,juicy,502626
402627,102627,0,creamy,502627
402628,102628,5,earthy,502628
402629,102629,4,nutty,502629
402630,102630,1,soft,502630
402631,102631,2,aggressive,502631
402632,102632,2,nutty,502632
402633,102633,1,bone,502633
402634,102634,0,sweet,502634
402635,102635,3,creamy,502635
402636,102636,1,creamy,502636
402637,102637,1,sweet,502637
402638,102638,2,juicy,502638
402639,102639,3,unoaked,502639
402640,102640,1,dry,502640
402641,102641,3,creamy,502641
402642,102642,0,opulent,502642
402643,102643,3,elegant,502643
402644,102644,4,velvety,502644
402645,102645,3,abundant,502645
402646,102646,0,delicate,502646
402647,102647,3,soft,502647
402648,102648,0,juicy,502648
402649,102649,5,juicy,502649
402650,102650,5,creamy,502650
402651,102651,4,unoaked,502651
402652,102652,1,silky,502652
402653,102653,2,aggressive,502653
402654,102654,5,velvety,502654
402655,102655,3,delicate,502655
402656,102656,3,silky,502656
402657,102657,5,nutty,502657
402658,102658,3,fresh,502658
402659,102659,3,opulent,502659
402660,102660,1,crisp,502660
402661,102661,3,bone,502661
402662,102662,5,creamy,502662
402663,102663,4,bone,502663
402664,102664,0,dense,502664
402665,102665,0,nutty,502665
402666,102666,5,velvety,502666
402667,102667,5,velvety,502667
402668,102668,1,crisp,502668
402669,102669,2,creamy,502669
402670,102670,3,spicy,502670
402671,102671,0,sweet,502671
402672,102672,1,soft,502672
402673,102673,0,unoaked,502673
402674,102674,1,unoaked,502674
402675,102675,2,medium,502675
402676,102676,5,unoaked,502676
402677,102677,3,nutty,502677
402678,102678,4,delicate,502678
402679,102679,5,velvety,502679
402680,102680,4,unoaked,502680
402681,102681,5,aggressive,502681
402682,102682,1,elegant,502682
402683,102683,5,crisp,502683
402684,102684,3,unoaked,502684
402685,102685,3,unoaked,502685
402686,102686,1,juicy,502686
402687,102687,2,soft,502687
402688,102688,4,unoaked,502688
402689,102689,4,soft,502689
402690,102690,1,fresh,502690
402691,102691,5,aggressive,502691
402692,102692,1,abundant,502692
402693,102693,4,juicy,502693
402694,102694,0,unoaked,502694
402695,102695,2,juicy,502695
402696,102696,2,juicy,502696
402697,102697,2,nutty,502697
402698,102698,2,delicate,502698
402699,102699,1,aggressive,502699
402700,102700,2,juicy,502700
402701,102701,0,bone,502701
402702,102702,1,crisp,502702
402703,102703,3,dry,502703
402704,102704,5,creamy,502704
402705,102705,1,juicy,502705
402706,102706,2,crisp,502706
402707,102707,5,soft,502707
402708,102708,5,creamy,502708
402709,102709,0,delicate,502709
402710,102710,5,silky,502710
402711,102711,0,dense,502711
402712,102712,5,opulent,502712
402713,102713,4,silky,502713
402714,102714,5,crisp,502714
402715,102715,0,creamy,502715
402716,102716,3,fresh,502716
402717,102717,2,sweet,502717
402718,102718,1,dry,502718
402719,102719,4,aggressive,502719
402720,102720,0,medium,502720
402721,102721,0,fragrant,502721
402722,102722,1,fresh,502722
402723,102723,0,crisp,502723
402724,102724,0,spicy,502724
402725,102725,1,earthy,502725
402726,102726,4,fresh,502726
402727,102727,5,juicy,502727
402728,102728,2,aggressive,502728
402729,102729,3,fragrant,502729
402730,102730,5,silky,502730
402731,102731,0,velvety,502731
402732,102732,0,sweet,502732
402733,102733,0,bone,502733
402734,102734,3,fresh,502734
402735,102735,1,dry,502735
402736,102736,3,creamy,502736
402737,102737,1,dry,502737
402738,102738,5,creamy,502738
402739,102739,5,sweet,502739
402740,102740,5,aggressive,502740
402741,102741,1,fragrant,502741
402742,102742,4,creamy,502742
402743,102743,4,medium,502743
402744,102744,5,fresh,502744
402745,102745,5,aggressive,502745
402746,102746,2,elegant,502746
402747,102747,0,creamy,502747
402748,102748,0,abundant,502748
402749,102749,2,opulent,502749
402750,102750,3,elegant,502750
402751,102751,5,velvety,502751
402752,102752,1,delicate,502752
402753,102753,0,nutty,502753
402754,102754,5,creamy,502754
402755,102755,0,opulent,502755
402756,102756,1,crisp,502756
402757,102757,4,crisp,502757
402758,102758,0,unoaked,502758
402759,102759,1,earthy,502759
402760,102760,4,dense,502760
402761,102761,5,nutty,502761
402762,102762,1,nutty,502762
402763,102763,2,silky,502763
402764,102764,0,creamy,502764
402765,102765,3,earthy,502765
402766,102766,3,silky,502766
402767,102767,0,soft,502767
402768,102768,3,unoaked,502768
402769,102769,1,juicy,502769
402770,102770,3,bone,502770
402771,102771,4,aggressive,502771
402772,102772,0,delicate,502772
402773,102773,4,dense,502773
402774,102774,5,dry,502774
402775,102775,5,juicy,502775
402776,102776,5,dry,502776
402777,102777,5,aggressive,502777
402778,102778,2,bone,502778
402779,102779,1,creamy,502779
402780,102780,5,aggressive,502780
402781,102781,2,spicy,502781
402782,102782,2,crisp,502782
402783,102783,4,crisp,502783
402784,102784,4,abundant,502784
402785,102785,0,creamy,502785
402786,102786,0,soft,502786
402787,102787,1,earthy,502787
402788,102788,0,spicy,502788
402789,102789,4,silky,502789
402790,102790,3,silky,502790
402791,102791,1,delicate,502791
402792,102792,4,unoaked,502792
402793,102793,5,nutty,502793
402794,102794,3,spicy,502794
402795,102795,1,abundant,502795
402796,102796,5,fragrant,502796
402797,102797,4,sweet,502797
402798,102798,5,soft,502798
402799,102799,4,juicy,502799
402800,102800,0,creamy,502800
402801,102801,0,earthy,502801
402802,102802,0,sweet,502802
402803,102803,4,nutty,502803
402804,102804,3,elegant,502804
402805,102805,5,fresh,502805
402806,102806,3,dry,502806
402807,102807,0,soft,502807
402808,102808,5,dry,502808
402809,102809,4,bone,502809
402810,102810,1,abundant,502810
402811,102811,2,elegant,502811
402812,102812,4,unoaked,502812
402813,102813,2,abundant,502813
402814,102814,2,crisp,502814
402815,102815,5,abundant,502815
402816,102816,3,abundant,502816
402817,102817,3,earthy,502817
402818,102818,3,unoaked,502818
402819,102819,5,fragrant,502819
402820,102820,1,abundant,502820
